Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery (GO:0000972)	1/6	5.241261e-01	9.999918e-01	0	0	1.518436e+00	9.809444e-01	LDB1
GO_Biological_Process_2021	tripartite regional subdivision (GO:0007351)	1/6	5.241261e-01	9.999918e-01	0	0	1.518436e+00	9.809444e-01	TBXT
GO_Biological_Process_2021	tRNA pseudouridine synthesis (GO:0031119)	1/6	5.241261e-01	9.999918e-01	0	0	1.518436e+00	9.809444e-01	RPUSD4
GO_Biological_Process_2021	tyrosine catabolic process (GO:0006572)	1/6	5.241261e-01	9.999918e-01	0	0	1.518436e+00	9.809444e-01	TAT
GO_Biological_Process_2021	vesicle fusion with endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane (GO:1990668)	1/6	5.241261e-01	9.999918e-01	0	0	1.518436e+00	9.809444e-01	CALR
GO_Biological_Process_2021	vesicle localization (GO:0051648)	1/6	5.241261e-01	9.999918e-01	0	0	1.518436e+00	9.809444e-01	MYO1A
GO_Biological_Process_2021	vocal learning (GO:0042297)	1/6	5.241261e-01	9.999918e-01	0	0	1.518436e+00	9.809444e-01	NRXN2
GO_Biological_Process_2021	regulation of epithelial cell proliferation (GO:0050678)	11/93	5.255180e-01	9.999918e-01	0	0	1.018401e+00	6.552092e-01	ZFP36;MAGED1;PRKDC;MYC;FGF18;TGFA;NUPR1;FGF1;GDF5;BMP6;NODAL
GO_Biological_Process_2021	peptidyl-threonine modification (GO:0018210)	8/67	5.258848e-01	9.999918e-01	0	0	1.029398e+00	6.615664e-01	ACVR1;GALNT16;PDPK1;PRKDC;CAD;PRKCD;PRKCA;TGFBR1
GO_Biological_Process_2021	protein N-linked glycosylation (GO:0006487)	8/67	5.258848e-01	9.999918e-01	0	0	1.029398e+00	6.615664e-01	RPN2;PMM1;TUSC3;GFPT2;RPN1;PMM2;MGAT3;MOGS
GO_Biological_Process_2021	heart contraction (GO:0060047)	5/41	5.276061e-01	9.999918e-01	0	0	1.054432e+00	6.742091e-01	KCNE5;TNNI2;ATP1B1;MYH6;SCN2B
GO_Biological_Process_2021	import into cell (GO:0098657)	5/41	5.276061e-01	9.999918e-01	0	0	1.054432e+00	6.742091e-01	LRRC8D;SLC1A6;SLC6A20;SLC16A2;GLUL
GO_Biological_Process_2021	JNK cascade (GO:0007254)	5/41	5.276061e-01	9.999918e-01	0	0	1.054432e+00	6.742091e-01	MAP2K4;TAB2;RPS27A;UBA52;ARHGEF6
GO_Biological_Process_2021	keratinocyte differentiation (GO:0030216)	5/41	5.276061e-01	9.999918e-01	0	0	1.054432e+00	6.742091e-01	TGM1;CERS3;SCEL;TXNIP;KRT10
GO_Biological_Process_2021	protein methylation (GO:0006479)	5/41	5.276061e-01	9.999918e-01	0	0	1.054432e+00	6.742091e-01	NSD3;TRMT112;METTL21C;ICMT;FAM98A
GO_Biological_Process_2021	regulation of protein dephosphorylation (GO:0035304)	5/41	5.276061e-01	9.999918e-01	0	0	1.054432e+00	6.742091e-01	PTPA;SMPD1;CNEP1R1;PRKCD;HSP90B1
GO_Biological_Process_2021	regulation of response to DNA damage stimulus (GO:2001020)	5/41	5.276061e-01	9.999918e-01	0	0	1.054432e+00	6.742091e-01	FXR1;ING2;MYC;PRKCD;WRNIP1
GO_Biological_Process_2021	response to growth factor (GO:0070848)	5/41	5.276061e-01	9.999918e-01	0	0	1.054432e+00	6.742091e-01	ACVR1;MYC;RACK1;EMD;TGFBR1
GO_Biological_Process_2021	T cell differentiation (GO:0030217)	5/41	5.276061e-01	9.999918e-01	0	0	1.054432e+00	6.742091e-01	LFNG;SOX13;PIK3CD;FADD;GLI3
GO_Biological_Process_2021	calcium-mediated signaling (GO:0019722)	12/102	5.302980e-01	9.999918e-01	0	0	1.012205e+00	6.420580e-01	PPP3CA;PDPK1;TNFSF11;STIMATE;NMUR2;ATP2A2;ADGRL1;ANK2;ACKR2;ATP1B1;IRGM;CCR10
GO_Biological_Process_2021	cellular response to hormone stimulus (GO:0032870)	9/76	5.311931e-01	9.999918e-01	0	0	1.019772e+00	6.451378e-01	RAMP3;SFR1;CTSL;SRC;OCSTAMP;KLF9;TRIM24;SOST;ADTRP
GO_Biological_Process_2021	organic hydroxy compound biosynthetic process (GO:1901617)	6/50	5.335653e-01	9.999918e-01	0	0	1.035236e+00	6.503081e-01	SQLE;INSIG2;PRKAG2;HMGCR;SLC27A2;TM7SF2
GO_Biological_Process_2021	phosphatidic acid metabolic process (GO:0046473)	6/50	5.335653e-01	9.999918e-01	0	0	1.035236e+00	6.503081e-01	DGKA;PLA2G4A;GPAT3;PLD6;LCLAT1;AGPAT4
GO_Biological_Process_2021	positive regulation of cell morphogenesis involved in differentiation (GO:0010770)	6/50	5.335653e-01	9.999918e-01	0	0	1.035236e+00	6.503081e-01	PRKDC;MYADM;ILK;CALR;P4HB;S100A10
GO_Biological_Process_2021	acetyl-CoA metabolic process (GO:0006084)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	ACLY;ACSS1
GO_Biological_Process_2021	acute-phase response (GO:0006953)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	CEBPB;SAA1
GO_Biological_Process_2021	androgen receptor signaling pathway (GO:0030521)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	PMEPA1;SCGB2A2
GO_Biological_Process_2021	anterograde synaptic vesicle transport (GO:0048490)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	AP3M1;DTNBP1
GO_Biological_Process_2021	catecholamine metabolic process (GO:0006584)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	TH;RNF180
GO_Biological_Process_2021	cellular response to ATP (GO:0071318)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	HSP90B1;SSH1
GO_Biological_Process_2021	cellular sodium ion homeostasis (GO:0006883)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	ATP4A;ATP1B1
GO_Biological_Process_2021	clathrin coat assembly (GO:0048268)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	NSG2;CLTA
GO_Biological_Process_2021	contractile actin filament bundle assembly (GO:0030038)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	FAM171A1;SRC
GO_Biological_Process_2021	endoplasmic reticulum to cytosol transport (GO:1903513)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	SEL1L;HSP90B1
GO_Biological_Process_2021	endoplasmic reticulum tubular network organization (GO:0071786)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	ARL6IP1;REEP3
GO_Biological_Process_2021	icosanoid biosynthetic process (GO:0046456)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	CYP2C8;PLA2G4A
GO_Biological_Process_2021	lipoxygenase pathway (GO:0019372)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	GPX4;PON1
GO_Biological_Process_2021	macrophage migration (GO:1905517)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	TAFA4;SAA1
GO_Biological_Process_2021	membrane repolarization during cardiac muscle cell action potential (GO:0086013)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	KCND3;ATP1B1
GO_Biological_Process_2021	mitotic intra-S DNA damage checkpoint signaling (GO:0031573)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	HUS1B;RAD9A
GO_Biological_Process_2021	negative regulation of androgen receptor signaling pathway (GO:0060766)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	NODAL;FOXP1
GO_Biological_Process_2021	negative regulation of mRNA processing (GO:0050686)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	PCBP4;RBMX
GO_Biological_Process_2021	placenta development (GO:0001890)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	PLAC1;NODAL
GO_Biological_Process_2021	positive regulation of cell killing (GO:0031343)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	FZD7;DVL2
GO_Biological_Process_2021	positive regulation of endothelial cell chemotaxis (GO:2001028)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	SMOC2;FGF18
GO_Biological_Process_2021	positive regulation of exosomal secretion (GO:1903543)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	HGS;SDC1
GO_Biological_Process_2021	positive regulation of keratinocyte differentiation (GO:0045618)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	MACROH2A2;PLAAT4
GO_Biological_Process_2021	positive regulation of natural killer cell activation (GO:0032816)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	HLA-F;HLA-E
GO_Biological_Process_2021	positive regulation of osteoclast differentiation (GO:0045672)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	OCSTAMP;TNFSF11
GO_Biological_Process_2021	positive regulation of protein export from nucleus (GO:0046827)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	ANP32B;EMD
GO_Biological_Process_2021	prostanoid biosynthetic process (GO:0046457)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	PLA2G4A;PTGES
GO_Biological_Process_2021	protein kinase A signaling (GO:0010737)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	PRKACB;TCP11
GO_Biological_Process_2021	pyrimidine nucleoside metabolic process (GO:0006213)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	NT5C;CAD
GO_Biological_Process_2021	regulation of endothelial cell chemotaxis (GO:2001026)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	SMOC2;FGF1
GO_Biological_Process_2021	regulation of macrophage differentiation (GO:0045649)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	PRKCA;FADD
GO_Biological_Process_2021	regulation of superoxide anion generation (GO:0032928)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	PRKCD;AATF
GO_Biological_Process_2021	regulation of synaptic transmission, GABAergic (GO:0032228)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	USP46;ZDHHC12
GO_Biological_Process_2021	RNA phosphodiester bond hydrolysis, endonucleolytic (GO:0090502)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	NYNRIN;NUDT16
GO_Biological_Process_2021	steroid hormone mediated signaling pathway (GO:0043401)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	ABHD2;ESR2
GO_Biological_Process_2021	stress fiber assembly (GO:0043149)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	FAM171A1;SRC
GO_Biological_Process_2021	superoxide anion generation (GO:0042554)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	TAFA4;NOX4
GO_Biological_Process_2021	synaptic vesicle transport along microtubule (GO:0099517)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	AP3M1;DTNBP1
GO_Biological_Process_2021	ubiquinone metabolic process (GO:0006743)	2/15	5.350583e-01	9.999918e-01	0	0	1.168001e+00	7.304437e-01	AIFM2;COQ8A
GO_Biological_Process_2021	positive regulation of protein phosphorylation (GO:0001934)	43/371	5.365827e-01	9.999918e-01	0	0	9.950793e-01	6.194713e-01	CD40;CDKN1A;RAMP3;TFRC;SRC;PELI2;PRKAG2;ILK;FGF1;THBS4;C3;FXR1;RELN;RACK1;DVL2;NPTN;PDE8A;STOX1;MAPK3;ACVR1;GDF10;RALBP1;MUSK;GDF15;ODAM;INSR;IGF2;BMP8B;GDF3;GDF5;INHBC;IRGM;BMP6;TGFBR1;CLDN3;FGF18;CHI3L1;CDK2AP1;TAB2;ADTRP;TNIK;CNOT9;NODAL
GO_Biological_Process_2021	positive regulation of epithelial cell migration (GO:0010634)	11/94	5.404155e-01	9.999918e-01	0	0	1.006073e+00	6.191547e-01	SMOC2;SRC;IQSEC1;PIK3CD;PRKCA;CALR;FGF1;MAPRE2;AAMP;FOXP1;RHOB
GO_Biological_Process_2021	cardiac muscle cell differentiation (GO:0055007)	3/24	5.408822e-01	9.999918e-01	0	0	1.084547e+00	6.665124e-01	ACVR1;SIK1;MYH6
GO_Biological_Process_2021	cholesterol efflux (GO:0033344)	3/24	5.408822e-01	9.999918e-01	0	0	1.084547e+00	6.665124e-01	NPC2;SOAT2;ABCA8
GO_Biological_Process_2021	DNA packaging (GO:0006323)	3/24	5.408822e-01	9.999918e-01	0	0	1.084547e+00	6.665124e-01	H1-4;H1-10;H1-2
GO_Biological_Process_2021	endocrine system development (GO:0035270)	3/24	5.408822e-01	9.999918e-01	0	0	1.084547e+00	6.665124e-01	SIX3;NR0B1;TGFBR1
GO_Biological_Process_2021	inner ear morphogenesis (GO:0042472)	3/24	5.408822e-01	9.999918e-01	0	0	1.084547e+00	6.665124e-01	MYO6;USH1C;TTC39C
GO_Biological_Process_2021	ncRNA 3'-end processing (GO:0043628)	3/24	5.408822e-01	9.999918e-01	0	0	1.084547e+00	6.665124e-01	CT45A10;INTS14;CT45A7
GO_Biological_Process_2021	negative regulation of neuron differentiation (GO:0045665)	3/24	5.408822e-01	9.999918e-01	0	0	1.084547e+00	6.665124e-01	DLX2;SIX3;CALR
GO_Biological_Process_2021	peptidyl-glutamic acid modification (GO:0018200)	3/24	5.408822e-01	9.999918e-01	0	0	1.084547e+00	6.665124e-01	VKORC1;TTLL7;TTLL11
GO_Biological_Process_2021	positive regulation of neuron apoptotic process (GO:0043525)	3/24	5.408822e-01	9.999918e-01	0	0	1.084547e+00	6.665124e-01	DDIT3;NUPR1;FOXO3
GO_Biological_Process_2021	positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)	3/24	5.408822e-01	9.999918e-01	0	0	1.084547e+00	6.665124e-01	CEBPB;DDIT3;GCN1
GO_Biological_Process_2021	positive regulation of viral life cycle (GO:1903902)	3/24	5.408822e-01	9.999918e-01	0	0	1.084547e+00	6.665124e-01	CHMP3;P4HB;TRIM38
GO_Biological_Process_2021	protein exit from endoplasmic reticulum (GO:0032527)	3/24	5.408822e-01	9.999918e-01	0	0	1.084547e+00	6.665124e-01	TMED9;SEL1L;HSP90B1
GO_Biological_Process_2021	regulation of keratinocyte proliferation (GO:0010837)	3/24	5.408822e-01	9.999918e-01	0	0	1.084547e+00	6.665124e-01	TGM1;ZFP36;KLF9
GO_Biological_Process_2021	regulation of ruffle assembly (GO:1900027)	3/24	5.408822e-01	9.999918e-01	0	0	1.084547e+00	6.665124e-01	EPS8L1;EPS8L3;FAM98A
GO_Biological_Process_2021	mitotic G2 DNA damage checkpoint signaling (GO:0007095)	4/33	5.456356e-01	9.999918e-01	0	0	1.047124e+00	6.343521e-01	BRSK1;CDKN1A;FOXN3;NOP53
GO_Biological_Process_2021	positive regulation of cholesterol transport (GO:0032376)	4/33	5.456356e-01	9.999918e-01	0	0	1.047124e+00	6.343521e-01	NFKBIA;EEPD1;PON1;ABCA8
GO_Biological_Process_2021	positive regulation of histone modification (GO:0031058)	4/33	5.456356e-01	9.999918e-01	0	0	1.047124e+00	6.343521e-01	ING2;AKAP8;BRD7;MAPK3
GO_Biological_Process_2021	positive regulation of organelle organization (GO:0010638)	4/33	5.456356e-01	9.999918e-01	0	0	1.047124e+00	6.343521e-01	TMED9;IRGM;SORBS3;RAB3GAP1
GO_Biological_Process_2021	regulation of neurotransmitter secretion (GO:0046928)	4/33	5.456356e-01	9.999918e-01	0	0	1.047124e+00	6.343521e-01	RIMS1;VPS18;RIMS4;DTNBP1
GO_Biological_Process_2021	very long-chain fatty acid metabolic process (GO:0000038)	4/33	5.456356e-01	9.999918e-01	0	0	1.047124e+00	6.343521e-01	ELOVL4;HACD3;ACAA1;SLC27A2
GO_Biological_Process_2021	cellular response to UV (GO:0034644)	9/77	5.476085e-01	9.999918e-01	0	0	1.004718e+00	6.050358e-01	CDKN1A;NPM1;OPN1SW;MYC;SMPD1;MMP3;PRKCD;RPL26;CRIP1
GO_Biological_Process_2021	positive regulation of endothelial cell proliferation (GO:0001938)	9/77	5.476085e-01	9.999918e-01	0	0	1.004718e+00	6.050358e-01	STAT5A;FGFBP1;PDPK1;HMGB2;IGF2;PIK3CD;PRKCA;TGFBR1;THBS4
GO_Biological_Process_2021	phosphatidylinositol metabolic process (GO:0046488)	13/112	5.483362e-01	9.999918e-01	0	0	9.967886e-01	5.989371e-01	RAB4A;SACM1L;MTMR14;PIK3R4;PIK3CD;PLA2G4A;PLAAT3;SYNJ2;LCLAT1;INPP4A;INPP5F;PLBD1;PIP5K1C
GO_Biological_Process_2021	calcium ion transmembrane import into cytosol (GO:0097553)	5/42	5.498479e-01	9.999918e-01	0	0	1.025875e+00	6.135899e-01	RYR1;GRIN2A;TRPV4;ITPR2;GRIN2C
GO_Biological_Process_2021	positive regulation of protein tyrosine kinase activity (GO:0061098)	5/42	5.498479e-01	9.999918e-01	0	0	1.025875e+00	6.135899e-01	RELN;SRC;TGFA;NOX4;HBEGF
GO_Biological_Process_2021	regulation of DNA recombination (GO:0000018)	5/42	5.498479e-01	9.999918e-01	0	0	1.025875e+00	6.135899e-01	H1-4;H1-10;KPNA1;ZNF365;H1-2
GO_Biological_Process_2021	cellular response to interferon-gamma (GO:0071346)	14/121	5.519390e-01	9.999918e-01	0	0	9.931825e-01	5.902660e-01	SP100;PRKCD;HLA-B;RPL13A;HLA-A;HLA-F;HLA-E;MT2A;TRIM5;CCL1;NCAM1;TRIM38;GBP2;JAK1
GO_Biological_Process_2021	positive regulation of fat cell differentiation (GO:0045600)	6/51	5.536963e-01	9.999918e-01	0	0	1.012173e+00	5.983351e-01	ZFP36;CEBPB;SOX13;GDF3;TMEM64;ADIG
GO_Biological_Process_2021	regulation of axonogenesis (GO:0050770)	6/51	5.536963e-01	9.999918e-01	0	0	1.012173e+00	5.983351e-01	TIAM2;BRSK1;EFNB3;METRN;KIF13B;LRP4
GO_Biological_Process_2021	regulation of substrate adhesion-dependent cell spreading (GO:1900024)	6/51	5.536963e-01	9.999918e-01	0	0	1.012173e+00	5.983351e-01	MYADM;ILK;FBLN1;CALR;P4HB;S100A10
GO_Biological_Process_2021	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193)	7/60	5.572700e-01	9.999918e-01	0	0	1.002601e+00	5.862265e-01	AKAP12;CORT;PSAPL1;GNAL;OPRL1;ADCY8;ADCY6
GO_Biological_Process_2021	peptidyl-threonine phosphorylation (GO:0018107)	7/60	5.572700e-01	9.999918e-01	0	0	1.002601e+00	5.862265e-01	ACVR1;PDPK1;PRKDC;CAD;PRKCD;PRKCA;TGFBR1
GO_Biological_Process_2021	cellular response to calcium ion (GO:0071277)	8/69	5.606236e-01	9.999918e-01	0	0	9.955342e-01	5.761211e-01	RYR1;SYT4;SYT12;CPNE4;SMPD1;SYT13;ADCY8;SYT8
GO_Biological_Process_2021	negative regulation of cellular catabolic process (GO:0031330)	8/69	5.606236e-01	9.999918e-01	0	0	9.955342e-01	5.761211e-01	CST3;KDM4A;TAB2;NUPR1;EIF4G3;EIF4G2;PLIN5;PTPN3
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	9/78	5.637949e-01	9.999918e-01	0	0	9.901007e-01	5.673918e-01	PDIA3;PSMD3;HLA-B;PSMD1;HLA-A;PSMF1;CALR;HLA-F;HLA-E
GO_Biological_Process_2021	negative regulation of blood vessel morphogenesis (GO:2000181)	9/78	5.637949e-01	9.999918e-01	0	0	9.901007e-01	5.673918e-01	SARS1;YJEFN3;HGS;PGK1;ISM1;SULF1;SYNJ2BP;CNMD;THBS4
GO_Biological_Process_2021	regulation of canonical Wnt signaling pathway (GO:0060828)	29/253	5.648392e-01	9.999918e-01	0	0	9.825545e-01	5.612491e-01	CTNND2;ILK;LRP4;GLI3;NKD1;SCEL;PSMD3;DVL2;PSMD1;PSMF1;IGFBP6;SOST;EMD;IGFBP1;TLE4;JUP;FZD7;TPBG;NOG;SOX13;KREMEN1;TMEM64;DKK1;TLE5;GREM1;DDIT3;CDK14;PFDN5;LGR4
GO_Biological_Process_2021	sodium ion transmembrane transport (GO:0035725)	10/87	5.668111e-01	9.999918e-01	0	0	9.857916e-01	5.596627e-01	SLC6A5;ATP4A;SLC6A9;SLC6A16;FXYD2;SCNN1A;ATP1B1;SLC6A20;ASIC1;SCN2B
GO_Biological_Process_2021	chemical synaptic transmission, postsynaptic (GO:0099565)	3/25	5.695022e-01	9.999918e-01	0	0	1.035191e+00	5.828046e-01	GRIN2A;GRIN2C;RAB3GAP1
GO_Biological_Process_2021	negative regulation of signaling (GO:0023057)	3/25	5.695022e-01	9.999918e-01	0	0	1.035191e+00	5.828046e-01	ACVR1;UBASH3B;OPTN
GO_Biological_Process_2021	peptide catabolic process (GO:0043171)	3/25	5.695022e-01	9.999918e-01	0	0	1.035191e+00	5.828046e-01	XPNPEP1;CPQ;IDE
GO_Biological_Process_2021	peroxisome organization (GO:0007031)	3/25	5.695022e-01	9.999918e-01	0	0	1.035191e+00	5.828046e-01	SEC16B;PEX11B;PLAAT3
GO_Biological_Process_2021	phosphatidylinositol dephosphorylation (GO:0046856)	3/25	5.695022e-01	9.999918e-01	0	0	1.035191e+00	5.828046e-01	INPP5F;SACM1L;SYNJ2
GO_Biological_Process_2021	receptor catabolic process (GO:0032801)	3/25	5.695022e-01	9.999918e-01	0	0	1.035191e+00	5.828046e-01	KIF16B;PIK3R4;CLTA
GO_Biological_Process_2021	regulation of cardiac muscle cell action potential (GO:0098901)	3/25	5.695022e-01	9.999918e-01	0	0	1.035191e+00	5.828046e-01	JUP;ATP2A2;ANK2
GO_Biological_Process_2021	regulation of cholesterol transport (GO:0032374)	3/25	5.695022e-01	9.999918e-01	0	0	1.035191e+00	5.828046e-01	YJEFN3;ABCA8;LAMTOR1
GO_Biological_Process_2021	response to dsRNA (GO:0043331)	3/25	5.695022e-01	9.999918e-01	0	0	1.035191e+00	5.828046e-01	IFNA2;SLC3A2;IFNA8
GO_Biological_Process_2021	sodium ion homeostasis (GO:0055078)	3/25	5.695022e-01	9.999918e-01	0	0	1.035191e+00	5.828046e-01	ATP4A;SCNN1A;ATP1B1
GO_Biological_Process_2021	autophagosome maturation (GO:0097352)	4/34	5.701110e-01	9.999918e-01	0	0	1.012163e+00	5.687589e-01	GABARAPL2;ATP2A2;CHMP3;GABARAP
GO_Biological_Process_2021	B cell receptor signaling pathway (GO:0050853)	4/34	5.701110e-01	9.999918e-01	0	0	1.012163e+00	5.687589e-01	IGLL1;PIK3CD;NFATC2;SH2B2
GO_Biological_Process_2021	positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)	4/34	5.701110e-01	9.999918e-01	0	0	1.012163e+00	5.687589e-01	DOK1;TGFA;CNOT9;HBEGF
GO_Biological_Process_2021	regulation of glucose metabolic process (GO:0010906)	4/34	5.701110e-01	9.999918e-01	0	0	1.012163e+00	5.687589e-01	GCGR;PDK4;IRS2;GNMT
GO_Biological_Process_2021	regulation of myoblast differentiation (GO:0045661)	4/34	5.701110e-01	9.999918e-01	0	0	1.012163e+00	5.687589e-01	XKR8;RANBP3L;MYOD1;FLOT2
GO_Biological_Process_2021	response to steroid hormone (GO:0048545)	4/34	5.701110e-01	9.999918e-01	0	0	1.012163e+00	5.687589e-01	CATSPER3;ABHD2;CSN1S1;ADTRP
GO_Biological_Process_2021	transcription by RNA polymerase I (GO:0006360)	4/34	5.701110e-01	9.999918e-01	0	0	1.012163e+00	5.687589e-01	TAF1A;POLR1E;GTF2H1;MAPK3
GO_Biological_Process_2021	protein localization to cell periphery (GO:1990778)	16/140	5.706446e-01	9.999918e-01	0	0	9.793504e-01	5.494045e-01	RAMP3;JUP;ANK2;LIN7A;ATP1B1;EFR3B;CACNB2;EHD2;EHD3;RAB15;RAB34;SLMAP;MYADM;FLOT2;TNIK;S100A10
GO_Biological_Process_2021	activation of NF-kappaB-inducing kinase activity (GO:0007250)	2/16	5.710133e-01	9.999918e-01	0	0	1.084511e+00	6.076976e-01	TNFSF15;CHI3L1
GO_Biological_Process_2021	cellular response to sterol (GO:0036315)	2/16	5.710133e-01	9.999918e-01	0	0	1.084511e+00	6.076976e-01	GRAMD1A;INSIG2
