Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	nuclear receptor coactivator activity (GO:0030374)	4/53	8.791936e-01	9.999956e-01	0	0	6.190242e-01	7.969948e-02	SS18;SFR1;ACTN1;CNOT9
GO_Molecular_Function_2021	magnesium ion binding (GO:0000287)	13/146	8.808278e-01	9.999956e-01	0	0	7.405349e-01	9.396882e-02	BRSK1;NIM1K;CERK;THG1L;ATP4A;ENDOV;TDP2;STK38L;SIK1;NUDT16;PRKACB;CILK1;PRTFDC1
GO_Molecular_Function_2021	protein phosphorylated amino acid binding (GO:0045309)	3/42	8.814998e-01	9.999956e-01	0	0	5.833912e-01	7.358340e-02	SHF;SHD;PTPN3
GO_Molecular_Function_2021	iron ion binding (GO:0005506)	4/54	8.880273e-01	9.999956e-01	0	0	6.066093e-01	7.203658e-02	FTO;EGLN1;LCN2;AOX1
GO_Molecular_Function_2021	snRNA binding (GO:0017069)	3/43	8.911153e-01	9.999956e-01	0	0	5.687742e-01	6.556914e-02	DDX39B;PRPF31;SNRPA
GO_Molecular_Function_2021	DNA polymerase binding (GO:0070182)	1/18	8.923113e-01	9.999956e-01	0	0	4.462954e-01	5.085098e-02	CDK2AP1
GO_Molecular_Function_2021	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor (GO:0016628)	1/18	8.923113e-01	9.999956e-01	0	0	4.462954e-01	5.085098e-02	TM7SF2
GO_Molecular_Function_2021	phosphatidylcholine transporter activity (GO:0008525)	1/18	8.923113e-01	9.999956e-01	0	0	4.462954e-01	5.085098e-02	ATP10A
GO_Molecular_Function_2021	protein heterodimerization activity (GO:0046982)	17/188	8.940060e-01	9.999956e-01	0	0	7.528626e-01	8.435285e-02	GADD45A;KRT10;ATP1B1;ADCY8;PHB2;BMP6;FXR1;EXT2;TRMT112;TUBB2B;DDIT3;RRAGD;NAE1;PSMF1;P4HB;SAE1;PAFAH1B2
GO_Molecular_Function_2021	metalloexopeptidase activity (GO:0008235)	4/55	8.962908e-01	9.999956e-01	0	0	5.946812e-01	6.511188e-02	MMP16;XPNPEP1;CPQ;NUDT16
GO_Molecular_Function_2021	cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538)	3/44	9.000249e-01	9.999956e-01	0	0	5.548702e-01	5.844608e-02	CCNB3;CDKN1A;CCNI
GO_Molecular_Function_2021	damaged DNA binding (GO:0003684)	3/44	9.000249e-01	9.999956e-01	0	0	5.548702e-01	5.844608e-02	HMGB2;RPS3;UNG
GO_Molecular_Function_2021	ankyrin binding (GO:0030506)	1/19	9.048574e-01	9.999956e-01	0	0	4.214773e-01	4.213844e-02	NRCAM
GO_Molecular_Function_2021	histone deacetylase activity (GO:0004407)	1/19	9.048574e-01	9.999956e-01	0	0	4.214773e-01	4.213844e-02	MIER2
GO_Molecular_Function_2021	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines (GO:0016814)	1/19	9.048574e-01	9.999956e-01	0	0	4.214773e-01	4.213844e-02	APOBEC2
GO_Molecular_Function_2021	phosphatidylinositol 3-kinase regulator activity (GO:0035014)	1/19	9.048574e-01	9.999956e-01	0	0	4.214773e-01	4.213844e-02	CISH
GO_Molecular_Function_2021	RNA cap binding (GO:0000339)	1/19	9.048574e-01	9.999956e-01	0	0	4.214773e-01	4.213844e-02	EIF3D
GO_Molecular_Function_2021	SUMO transferase activity (GO:0019789)	1/19	9.048574e-01	9.999956e-01	0	0	4.214773e-01	4.213844e-02	MUL1
GO_Molecular_Function_2021	ATP binding (GO:0005524)	26/278	9.049316e-01	9.999956e-01	0	0	7.807566e-01	7.799443e-02	RYR1;BRSK1;NIM1K;RHOBTB3;PRKAG2;IDE;THG1L;PTPA;PDK4;PGK1;STK38L;NLRP1;PRPS1L1;PRKACB;ACVR1;HSPA8;INSR;CAD;TGFBR1;ACLY;P2RX5;MYH8;SIK1;TOP1;CILK1;PFKP
GO_Molecular_Function_2021	ATP hydrolysis activity (GO:0140603)	3/45	9.082713e-01	9.999956e-01	0	0	5.416283e-01	5.211123e-02	RHOBTB3;NLRP1;CHD1L
GO_Molecular_Function_2021	protein kinase binding (GO:0019901)	50/506	9.088603e-01	9.999956e-01	0	0	8.286740e-01	7.919134e-02	CDKN1A;TFRC;PRKAG2;ILK;ZFP36;HINT1;RPS19;TRIM5;RACK1;KIF13B;DACT2;TRIM27;NEFH;CEP68;ACVR1;NSF;RPS7;PGAM1;PRKCD;RPS6;VRK1;ANK2;DUSP7;RHOB;DNAJC3;EEF1A1;SIK1;TRIB3;SQSTM1;MYH6;SHC4;RHOBTB3;PARD6G;FOXO3;ADCY6;RPS3;CNTLN;SPAG9;NPM1;GDF3;EEF2;IRGM;ZC3HC1;TRPV4;NBR1;NOX4;TRIM38;CD24;INKA2;RAD9A
GO_Molecular_Function_2021	delayed rectifier potassium channel activity (GO:0005251)	2/33	9.101118e-01	9.999956e-01	0	0	4.893074e-01	4.608678e-02	KCNS1;KCNE5
GO_Molecular_Function_2021	DNA secondary structure binding (GO:0000217)	2/33	9.101118e-01	9.999956e-01	0	0	4.893074e-01	4.608678e-02	HMGB2;NR0B1
GO_Molecular_Function_2021	telomeric DNA binding (GO:0042162)	2/33	9.101118e-01	9.999956e-01	0	0	4.893074e-01	4.608678e-02	UPF2;HNRNPA2B1
GO_Molecular_Function_2021	transcription regulatory region nucleic acid binding (GO:0001067)	19/212	9.122495e-01	9.999956e-01	0	0	7.452276e-01	6.844304e-02	KLF11;ZNF263;CEBPB;MTERF3;DLX5;SUV39H1;SOX13;HMGB2;RFX3;HNF1A;FOXO3;MACROH2A2;KLF15;PSPC1;DDIT3;TFAM;BRD7;VSX1;FOXA3
GO_Molecular_Function_2021	nucleoside monophosphate kinase activity (GO:0050145)	1/20	9.159423e-01	9.999956e-01	0	0	3.992717e-01	3.505682e-02	AK1
GO_Molecular_Function_2021	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)	1/20	9.159423e-01	9.999956e-01	0	0	3.992717e-01	3.505682e-02	ALDH18A1
GO_Molecular_Function_2021	GTPase regulator activity (GO:0030695)	21/233	9.171978e-01	9.999956e-01	0	0	7.496872e-01	6.479704e-02	USP6NL;GPSM2;RALBP1;RTKN;ARHGAP39;TBC1D2B;HACD3;SIPA1L3;TBC1D3H;ARFGAP2;RIMS1;RANBP3L;RGS10;RUNDC1;RGS11;SMAP1;RAB3GAP1;RGS6;TBC1D15;ARHGEF6;RGS7
GO_Molecular_Function_2021	small GTPase binding (GO:0031267)	15/175	9.227154e-01	9.999956e-01	0	0	7.097925e-01	5.709179e-02	USP6NL;RALBP1;RTKN;RHOBTB3;YBX3;UNC13D;RIMS1;AP3M1;GOLGA5;RAB34;ERC1;WASF1;OPTN;RAB3GAP1;RAPGEF4
GO_Molecular_Function_2021	3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)	1/21	9.257362e-01	9.999956e-01	0	0	3.792866e-01	2.926802e-02	PDE8A
GO_Molecular_Function_2021	actinin binding (GO:0042805)	1/21	9.257362e-01	9.999956e-01	0	0	3.792866e-01	2.926802e-02	DAG1
GO_Molecular_Function_2021	DNA-directed DNA polymerase activity (GO:0003887)	1/21	9.257362e-01	9.999956e-01	0	0	3.792866e-01	2.926802e-02	POLL
GO_Molecular_Function_2021	glucose transmembrane transporter activity (GO:0005355)	1/21	9.257362e-01	9.999956e-01	0	0	3.792866e-01	2.926802e-02	SLC2A10
GO_Molecular_Function_2021	histone acetyltransferase binding (GO:0035035)	1/21	9.257362e-01	9.999956e-01	0	0	3.792866e-01	2.926802e-02	GLI3
GO_Molecular_Function_2021	lysine N-methyltransferase activity (GO:0016278)	1/21	9.257362e-01	9.999956e-01	0	0	3.792866e-01	2.926802e-02	METTL21C
GO_Molecular_Function_2021	lysophospholipase activity (GO:0004622)	1/21	9.257362e-01	9.999956e-01	0	0	3.792866e-01	2.926802e-02	PLA2G4A
GO_Molecular_Function_2021	postsynaptic neurotransmitter receptor activity (GO:0098960)	1/21	9.257362e-01	9.999956e-01	0	0	3.792866e-01	2.926802e-02	CHRNB1
GO_Molecular_Function_2021	sialyltransferase activity (GO:0008373)	1/21	9.257362e-01	9.999956e-01	0	0	3.792866e-01	2.926802e-02	ST3GAL5
GO_Molecular_Function_2021	steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0033764)	1/21	9.257362e-01	9.999956e-01	0	0	3.792866e-01	2.926802e-02	HSD17B14
GO_Molecular_Function_2021	ubiquitin-specific protease binding (GO:1990381)	1/21	9.257362e-01	9.999956e-01	0	0	3.792866e-01	2.926802e-02	CHMP3
GO_Molecular_Function_2021	NADH dehydrogenase (quinone) activity (GO:0050136)	2/35	9.263861e-01	9.999956e-01	0	0	4.596003e-01	3.514296e-02	NDUFA8;NDUFV1
GO_Molecular_Function_2021	NADH dehydrogenase (ubiquinone) activity (GO:0008137)	2/35	9.263861e-01	9.999956e-01	0	0	4.596003e-01	3.514296e-02	NDUFA8;NDUFV1
GO_Molecular_Function_2021	cation transmembrane transporter activity (GO:0008324)	3/48	9.294362e-01	9.999956e-01	0	0	5.054337e-01	3.698617e-02	SLC6A9;SLC3A2;SLC6A20
GO_Molecular_Function_2021	NADP binding (GO:0050661)	2/36	9.334391e-01	9.999956e-01	0	0	4.460574e-01	3.072425e-02	HMGCR;TM7SF2
GO_Molecular_Function_2021	steroid hydroxylase activity (GO:0008395)	2/36	9.334391e-01	9.999956e-01	0	0	4.460574e-01	3.072425e-02	CYP2C8;CYP2F1
GO_Molecular_Function_2021	acetylcholine receptor activity (GO:0015464)	1/22	9.343894e-01	9.999956e-01	0	0	3.612049e-01	2.451210e-02	CHRNB1
GO_Molecular_Function_2021	bHLH transcription factor binding (GO:0043425)	1/22	9.343894e-01	9.999956e-01	0	0	3.612049e-01	2.451210e-02	SCX
GO_Molecular_Function_2021	DNA polymerase activity (GO:0034061)	1/22	9.343894e-01	9.999956e-01	0	0	3.612049e-01	2.451210e-02	POLL
GO_Molecular_Function_2021	mRNA 3'-UTR AU-rich region binding (GO:0035925)	1/22	9.343894e-01	9.999956e-01	0	0	3.612049e-01	2.451210e-02	ZFP36
GO_Molecular_Function_2021	peptidase activator activity (GO:0016504)	1/22	9.343894e-01	9.999956e-01	0	0	3.612049e-01	2.451210e-02	TANK
GO_Molecular_Function_2021	phospholipid transfer activity (GO:0120014)	1/22	9.343894e-01	9.999956e-01	0	0	3.612049e-01	2.451210e-02	GLTPD2
GO_Molecular_Function_2021	syntaxin-1 binding (GO:0017075)	1/22	9.343894e-01	9.999956e-01	0	0	3.612049e-01	2.451210e-02	NSF
GO_Molecular_Function_2021	telomerase RNA binding (GO:0070034)	1/22	9.343894e-01	9.999956e-01	0	0	3.612049e-01	2.451210e-02	GAR1
GO_Molecular_Function_2021	voltage-gated sodium channel activity (GO:0005248)	1/22	9.343894e-01	9.999956e-01	0	0	3.612049e-01	2.451210e-02	SCN2B
GO_Molecular_Function_2021	ion channel inhibitor activity (GO:0008200)	2/37	9.398483e-01	9.999956e-01	0	0	4.332883e-01	2.687981e-02	MCUB;RACK1
GO_Molecular_Function_2021	protein serine/threonine kinase activator activity (GO:0043539)	2/37	9.398483e-01	9.999956e-01	0	0	4.332883e-01	2.687981e-02	IGF2;IRGM
GO_Molecular_Function_2021	chemokine receptor binding (GO:0042379)	3/50	9.409444e-01	9.999956e-01	0	0	4.838710e-01	2.945380e-02	CCL1;S100A14;CCL27
GO_Molecular_Function_2021	methyltransferase activity (GO:0008168)	3/50	9.409444e-01	9.999956e-01	0	0	4.838710e-01	2.945380e-02	SUV39H1;BCDIN3D;METTL27
GO_Molecular_Function_2021	cyclic-nucleotide phosphodiesterase activity (GO:0004112)	1/23	9.420346e-01	9.999956e-01	0	0	3.447670e-01	2.058715e-02	PDE8A
GO_Molecular_Function_2021	gamma-tubulin binding (GO:0043015)	1/23	9.420346e-01	9.999956e-01	0	0	3.447670e-01	2.058715e-02	BRSK1
GO_Molecular_Function_2021	phosphatase inhibitor activity (GO:0019212)	1/23	9.420346e-01	9.999956e-01	0	0	3.447670e-01	2.058715e-02	CABIN1
GO_Molecular_Function_2021	phosphatidylinositol phospholipase C activity (GO:0004435)	1/23	9.420346e-01	9.999956e-01	0	0	3.447670e-01	2.058715e-02	PLCD3
GO_Molecular_Function_2021	protein phosphatase 1 binding (GO:0008157)	1/23	9.420346e-01	9.999956e-01	0	0	3.447670e-01	2.058715e-02	PPP1R3B
GO_Molecular_Function_2021	triglyceride lipase activity (GO:0004806)	1/23	9.420346e-01	9.999956e-01	0	0	3.447670e-01	2.058715e-02	LIPF
GO_Molecular_Function_2021	protein tyrosine phosphatase activity (GO:0004725)	5/74	9.420963e-01	9.999956e-01	0	0	5.491088e-01	3.275315e-02	PTPRT;UBASH3B;DUSP18;TIMM50;PTPN3
GO_Molecular_Function_2021	endonuclease activity (GO:0004519)	3/51	9.460222e-01	9.999956e-01	0	0	4.737634e-01	2.628879e-02	NYNRIN;ENDOU;RPS3
GO_Molecular_Function_2021	G protein-coupled receptor activity (GO:0004930)	25/283	9.469637e-01	9.999956e-01	0	0	7.326978e-01	3.992804e-02	NPY4R;MLNR;MRGPRF;OPRL1;GPR61;LPAR4;LTB4R;PROKR2;CYSLTR1;P2RY6;ADGRG2;CCR10;ELOVL4;GPR35;GCGR;GPR3;SSTR2;OPN1SW;OPN1MW;LTB4R2;FSHR;ADGRL1;NMUR2;AGTR2;LGR4
GO_Molecular_Function_2021	cation channel activity (GO:0005261)	7/98	9.477989e-01	9.999956e-01	0	0	5.826733e-01	3.123883e-02	RYR1;CACNB2;ANO1;TMEM63C;TRPV4;KCNK16;TRPM5
GO_Molecular_Function_2021	calmodulin-dependent protein kinase activity (GO:0004683)	1/24	9.487893e-01	9.999956e-01	0	0	3.297584e-01	1.733490e-02	CAMKV
GO_Molecular_Function_2021	cell adhesion mediator activity (GO:0098631)	1/24	9.487893e-01	9.999956e-01	0	0	3.297584e-01	1.733490e-02	NPTN
GO_Molecular_Function_2021	methyl-CpG binding (GO:0008327)	1/24	9.487893e-01	9.999956e-01	0	0	3.297584e-01	1.733490e-02	CXXC5
GO_Molecular_Function_2021	Notch binding (GO:0005112)	1/24	9.487893e-01	9.999956e-01	0	0	3.297584e-01	1.733490e-02	DNER
GO_Molecular_Function_2021	phosphotransferase activity, phosphate group as acceptor (GO:0016776)	1/24	9.487893e-01	9.999956e-01	0	0	3.297584e-01	1.733490e-02	AK1
GO_Molecular_Function_2021	signaling receptor complex adaptor activity (GO:0030159)	2/39	9.509487e-01	9.999956e-01	0	0	4.098208e-01	2.061201e-02	SPAG9;SH2B2
GO_Molecular_Function_2021	purine ribonucleoside triphosphate binding (GO:0035639)	43/460	9.513047e-01	9.999956e-01	0	0	7.786838e-01	3.887256e-02	DIRAS3;RYR1;BRSK1;NIM1K;ARL6;DIRAS2;RHOBTB3;PRKAG2;IDE;THG1L;PTPA;PGK1;PDK4;STK38L;NUDT16;NLRP1;GBP2;PRPS1L1;PRKACB;REM2;ACVR1;HSPA8;RAB4A;INSR;CAD;SEPTIN6;TGFBR1;RHOB;EEF1A1;ACLY;TUBB2B;P2RX5;TUBB2A;NOA1;RRAGD;RHOJ;SCG5;MYH8;NMUR2;SIK1;TOP1;PFKP;CILK1
GO_Molecular_Function_2021	cytokine receptor activity (GO:0004896)	6/88	9.521304e-01	9.999956e-01	0	0	5.542951e-01	2.719000e-02	IL3RA;IL20RA;ACKR2;GFRA2;CRLF1;IL27RA
GO_Molecular_Function_2021	FAD binding (GO:0071949)	1/25	9.547572e-01	9.999956e-01	0	0	3.160006e-01	1.463027e-02	SQLE
GO_Molecular_Function_2021	inward rectifier potassium channel activity (GO:0005242)	1/25	9.547572e-01	9.999956e-01	0	0	3.160006e-01	1.463027e-02	KCNN3
GO_Molecular_Function_2021	tubulin binding (GO:0015631)	27/307	9.555682e-01	9.999956e-01	0	0	7.288508e-01	3.312561e-02	BRSK1;GABARAP;UXT;CAPN6;KIF13A;DAG1;KIF13B;RPS3;TOGARAM2;KIF1A;EMD;NEFH;MAP9;GABARAPL2;DST;STARD9;EML1;TTLL7;TPPP3;HOOK2;KIF16B;REEP3;TRPV4;MAP6D1;TTLL11;EFHC2;MAPRE2
GO_Molecular_Function_2021	tau protein binding (GO:0048156)	2/40	9.557367e-01	9.999956e-01	0	0	3.990134e-01	1.806445e-02	BRSK1;MARK3
GO_Molecular_Function_2021	hormone activity (GO:0005179)	5/78	9.574299e-01	9.999956e-01	0	0	5.189027e-01	2.257369e-02	CORT;METRN;CSH1;CGB1;TSHB
GO_Molecular_Function_2021	transition metal ion binding (GO:0046914)	41/445	9.579436e-01	9.999956e-01	0	0	7.662639e-01	3.292355e-02	KDM5B;SHMT1;MT1M;LOXL3;MT1X;ZNF2;TIMM10;IDE;CXXC5;ZNF8;CRIP1;ADH6;ENDOU;GRIN2A;MT2A;ADAMTS3;SMPD1;SAP30L;TRIM24;AOX1;NUDT16;KDM4A;ARG2;SEC24A;ZNF184;SLC30A5;CAD;ATAD3C;MMP12;RPS27;MMP16;XPNPEP1;TDP2;LCN2;MSRB3;TAB2;CALR;SEC24D;SMPDL3A;ZNF212;MT1E
GO_Molecular_Function_2021	NAD+ ADP-ribosyltransferase activity (GO:0003950)	1/26	9.600298e-01	9.999956e-01	0	0	3.033434e-01	1.237367e-02	ART3
GO_Molecular_Function_2021	neuropeptide hormone activity (GO:0005184)	1/26	9.600298e-01	9.999956e-01	0	0	3.033434e-01	1.237367e-02	CORT
GO_Molecular_Function_2021	phosphatidylinositol-3,4-bisphosphate binding (GO:0043325)	1/26	9.600298e-01	9.999956e-01	0	0	3.033434e-01	1.237367e-02	KIF16B
GO_Molecular_Function_2021	GDP binding (GO:0019003)	4/67	9.606941e-01	9.999956e-01	0	0	4.810808e-01	1.929095e-02	DIRAS3;RAB4A;DIRAS2;RRAGD
GO_Molecular_Function_2021	heme binding (GO:0020037)	6/91	9.615814e-01	9.999956e-01	0	0	5.346405e-01	2.094511e-02	HEBP2;CYP2C8;SRC;EIF2AK1;NOX4;CYP2F1
GO_Molecular_Function_2021	serine-type peptidase activity (GO:0008236)	9/125	9.623052e-01	9.999956e-01	0	0	5.873667e-01	2.256874e-02	ENDOU;PCSK1;KLK1;HTRA3;HTRA1;KLK13;PRSS33;HGFAC;PRSS54
GO_Molecular_Function_2021	active ion transmembrane transporter activity (GO:0022853)	2/42	9.640040e-01	9.999956e-01	0	0	3.790198e-01	1.389480e-02	COX7A2L;SLC22A11
GO_Molecular_Function_2021	CCR chemokine receptor binding (GO:0048020)	2/42	9.640040e-01	9.999956e-01	0	0	3.790198e-01	1.389480e-02	CCL1;CCL27
GO_Molecular_Function_2021	microtubule binding (GO:0008017)	19/232	9.652637e-01	9.999956e-01	0	0	6.744805e-01	2.384556e-02	GABARAPL2;DST;STARD9;EML1;UXT;CAPN6;HOOK2;KIF16B;REEP3;TRPV4;KIF13A;KIF13B;RPS3;TOGARAM2;MAP6D1;KIF1A;NEFH;MAPRE2;MAP9
GO_Molecular_Function_2021	histone deacetylase binding (GO:0042826)	6/93	9.669019e-01	9.999956e-01	0	0	5.222905e-01	1.757938e-02	KCTD21;MIER2;AKAP8;MTA2;GLI3;RAD9A
GO_Molecular_Function_2021	cysteine-type endopeptidase activity (GO:0004197)	7/105	9.679849e-01	9.999956e-01	0	0	5.408383e-01	1.759824e-02	PDIA3;USP46;CTSO;CAPN12;CAPN6;CTSL;CASP4
GO_Molecular_Function_2021	MHC protein binding (GO:0042287)	1/28	9.688037e-01	9.999956e-01	0	0	2.808416e-01	8.900776e-03	HLA-E
GO_Molecular_Function_2021	sodium ion transmembrane transporter activity (GO:0015081)	1/28	9.688037e-01	9.999956e-01	0	0	2.808416e-01	8.900776e-03	SLC3A2
GO_Molecular_Function_2021	thyroid hormone receptor binding (GO:0046966)	1/28	9.688037e-01	9.999956e-01	0	0	2.808416e-01	8.900776e-03	GTF2H1
GO_Molecular_Function_2021	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides (GO:0016811)	3/57	9.688797e-01	9.999956e-01	0	0	4.209797e-01	1.330918e-02	HINT1;MIER2;GLS
GO_Molecular_Function_2021	protein phosphatase regulator activity (GO:0019888)	3/57	9.688797e-01	9.999956e-01	0	0	4.209797e-01	1.330918e-02	PTPA;IGBP1;CABIN1
GO_Molecular_Function_2021	voltage-gated potassium channel activity (GO:0005249)	5/82	9.689609e-01	9.999956e-01	0	0	4.918349e-01	1.550806e-02	KCND1;KCNS1;KCND3;KCNE5;KCNN3
GO_Molecular_Function_2021	oxidoreduction-driven active transmembrane transporter activity (GO:0015453)	3/58	9.716581e-01	9.999956e-01	0	0	4.133021e-01	1.188297e-02	NDUFA8;COX7A2L;NDUFV1
GO_Molecular_Function_2021	transcription corepressor binding (GO:0001222)	1/29	9.724398e-01	9.999956e-01	0	0	2.707962e-01	7.567965e-03	SIX3
GO_Molecular_Function_2021	histone-lysine N-methyltransferase activity (GO:0018024)	2/45	9.736826e-01	9.999956e-01	0	0	3.525165e-01	9.401593e-03	NSD3;SUV39H1
GO_Molecular_Function_2021	single-stranded DNA binding (GO:0003697)	6/97	9.755705e-01	9.999956e-01	0	0	4.992191e-01	1.234712e-02	MCM7;TDP2;MCM8;PCBP2;HMGB2;TOP1
GO_Molecular_Function_2021	miRNA binding (GO:0035198)	1/30	9.756522e-01	9.999956e-01	0	0	2.614436e-01	6.444344e-03	HNRNPA2B1
GO_Molecular_Function_2021	chemokine activity (GO:0008009)	2/46	9.763092e-01	9.999956e-01	0	0	3.444853e-01	8.259353e-03	CCL1;CCL27
GO_Molecular_Function_2021	serine-type endopeptidase inhibitor activity (GO:0004867)	3/60	9.765247e-01	9.999956e-01	0	0	3.987550e-01	9.472530e-03	SERPINA12;SERPINB13;SERPINA5
GO_Molecular_Function_2021	transmembrane receptor protein kinase activity (GO:0019199)	3/60	9.765247e-01	9.999956e-01	0	0	3.987550e-01	9.472530e-03	ACVR1;MUSK;INSR
GO_Molecular_Function_2021	cysteine-type peptidase activity (GO:0008234)	6/98	9.773817e-01	9.999956e-01	0	0	4.937647e-01	1.129638e-02	PDIA3;USP46;CTSO;CTSL;USP21;CASP4
GO_Molecular_Function_2021	Hsp70 protein binding (GO:0030544)	1/31	9.784903e-01	9.999956e-01	0	0	2.527145e-01	5.495125e-03	RPS3
GO_Molecular_Function_2021	protein serine/threonine kinase activity (GO:0004674)	29/344	9.786650e-01	9.999956e-01	0	0	6.950613e-01	1.498963e-02	BRSK1;NIM1K;PRKDC;NRK;PIK3R4;ILK;PRKCZ;MYLK4;CAMKV;STK38L;PIM3;PIM2;MARK3;STK32C;MAPK3;ACVR1;CDKL2;PDPK1;PRKCD;PRKCA;VRK1;TGFBR1;MAPK11;SIK1;TNIK;TOP1;CDK14;SQSTM1;CILK1
GO_Molecular_Function_2021	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)	5/87	9.793084e-01	9.999956e-01	0	0	4.617137e-01	9.653827e-03	UGDH;RDH11;IMPDH2;HMGCR;ADH6
GO_Molecular_Function_2021	SH3 domain binding (GO:0017124)	3/62	9.805891e-01	9.999956e-01	0	0	3.851941e-01	7.550483e-03	SYNJ2;WASF2;RAD9A
GO_Molecular_Function_2021	3'-5' exonuclease activity (GO:0008408)	2/48	9.808223e-01	9.999956e-01	0	0	3.294703e-01	6.379854e-03	TRIR;RAD9A
GO_Molecular_Function_2021	chemoattractant activity (GO:0042056)	1/32	9.809977e-01	9.999956e-01	0	0	2.445486e-01	4.691716e-03	HMGB2
GO_Molecular_Function_2021	potassium ion transmembrane transporter activity (GO:0015079)	1/32	9.809977e-01	9.999956e-01	0	0	2.445486e-01	4.691716e-03	KCNK16
GO_Molecular_Function_2021	RNA polymerase II complex binding (GO:0000993)	1/32	9.809977e-01	9.999956e-01	0	0	2.445486e-01	4.691716e-03	ELP2
GO_Molecular_Function_2021	exonuclease activity (GO:0004527)	2/49	9.827540e-01	9.999956e-01	0	0	3.224420e-01	5.609343e-03	TRIR;RAD9A
GO_Molecular_Function_2021	basal RNA polymerase II transcription machinery binding (GO:0001099)	1/33	9.832128e-01	9.999956e-01	0	0	2.368930e-01	4.010527e-03	ELP2
GO_Molecular_Function_2021	phosphatidylinositol phosphate binding (GO:1901981)	6/102	9.834494e-01	9.999956e-01	0	0	4.730835e-01	7.895326e-03	SNX3;KIF16B;DENND1A;SAP30L;PLA2G4A;SNX22
GO_Molecular_Function_2021	potassium channel regulator activity (GO:0015459)	2/50	9.844960e-01	9.999956e-01	0	0	3.157065e-01	4.933041e-03	KCNS1;KCNE5
GO_Molecular_Function_2021	endopeptidase inhibitor activity (GO:0004866)	7/115	9.846623e-01	9.999956e-01	0	0	4.904814e-01	7.581156e-03	CAST;CST3;SERPINA12;SERPINB13;SPP2;PSMF1;SERPINA5
GO_Molecular_Function_2021	phosphatidylinositol binding (GO:0035091)	5/92	9.863542e-01	9.999956e-01	0	0	4.350547e-01	5.977565e-03	ING2;GRAMD2A;DENND1A;ITPR2;SNX22
GO_Molecular_Function_2021	ribonuclease activity (GO:0004540)	3/66	9.867923e-01	9.999956e-01	0	0	3.606554e-01	4.795175e-03	NYNRIN;ENDOU;AZGP1
GO_Molecular_Function_2021	estrogen receptor binding (GO:0030331)	1/35	9.868987e-01	9.999956e-01	0	0	2.229328e-01	2.940014e-03	PHB2
GO_Molecular_Function_2021	Hsp90 protein binding (GO:0051879)	1/35	9.868987e-01	9.999956e-01	0	0	2.229328e-01	2.940014e-03	RPS3
GO_Molecular_Function_2021	phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	1/35	9.868987e-01	9.999956e-01	0	0	2.229328e-01	2.940014e-03	KIF16B
GO_Molecular_Function_2021	serine-type endopeptidase activity (GO:0004252)	6/105	9.869611e-01	9.999956e-01	0	0	4.586694e-01	6.019862e-03	PCSK1;KLK1;KLK13;PRSS33;HGFAC;PRSS54
GO_Molecular_Function_2021	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen (GO:0016709)	1/36	9.884261e-01	9.999956e-01	0	0	2.165510e-01	2.520963e-03	SQLE
GO_Molecular_Function_2021	phosphatidylinositol bisphosphate binding (GO:1902936)	5/94	9.884795e-01	9.999956e-01	0	0	4.252299e-01	4.927290e-03	SNX3;GRAMD2A;FRMPD4;KIF16B;FZD7
GO_Molecular_Function_2021	exopeptidase activity (GO:0008238)	2/53	9.887559e-01	9.999956e-01	0	0	2.970850e-01	3.359387e-03	XPNPEP1;NUDT16
GO_Molecular_Function_2021	nuclear receptor binding (GO:0016922)	7/120	9.895396e-01	9.999956e-01	0	0	4.686453e-01	4.928051e-03	JUP;MYOD1;NR0B1;GTF2H1;CALR;PHB2;FOXP1
GO_Molecular_Function_2021	protein tyrosine kinase activity (GO:0004713)	6/108	9.897629e-01	9.999956e-01	0	0	4.451031e-01	4.580053e-03	PKDCC;MUSK;SRC;INSR;FRK;JAK1
GO_Molecular_Function_2021	pentosyltransferase activity (GO:0016763)	1/38	9.909675e-01	9.999956e-01	0	0	2.048224e-01	1.858468e-03	ART3
GO_Molecular_Function_2021	myosin binding (GO:0017022)	2/56	9.918655e-01	9.999956e-01	0	0	2.805325e-01	2.291322e-03	MYH8;TRIM32
